instancia,nombre,t_ordenamiento,t_lineal,t_binaria
26,Electrode,0.000576,0.000033,0.000002
27,Charmander,0.000579,0.000038,0.000002
27,Feraligatr,0.000579,0.000036,0.000002
27,Lanturn,0.000579,0.000034,0.000002
27,AlakazamMega Alakazam,0.000579,0.000034,0.000002
27,Fearow,0.000579,0.000034,0.000002
28,VenusaurMega Venusaur,0.000568,0.000039,0.000002
28,Wartortle,0.000568,0.000035,0.000002
28,Electrode,0.000568,0.000033,0.000001
28,Totodile,0.000568,0.000032,0.000002
28,Chikorita,0.000568,0.000039,0.000002
29,VenusaurMega Venusaur,0.000552,0.000038,0.000002
29,Tentacruel,0.000552,0.000036,0.000002
29,Chansey,0.000552,0.000037,0.000002
29,Eevee,0.000552,0.000034,0.000002
29,Rhydon,0.000552,0.000034,0.000002
30,VenusaurMega Venusaur,0.000560,0.000038,0.000002
30,Sandslash,0.000560,0.000037,0.000002
30,Totodile,0.000560,0.000033,0.000002
30,Pichu,0.000560,0.000037,0.000002
30,Arbok,0.000560,0.000045,0.000002
31,VenusaurMega Venusaur,0.000549,0.000040,0.000001
31,Muk,0.000549,0.000037,0.000001
31,Exeggutor,0.000549,0.000033,0.000000
31,Arcanine,0.000549,0.000033,0.000001
31,Abra,0.000549,0.000033,0.000000
32,Crobat,0.000588,0.000037,0.000000
32,Wartortle,0.000588,0.000036,0.000001
32,Kakuna,0.000588,0.000035,0.000001
32,Seaking,0.000588,0.000035,0.000001
32,Golduck,0.000588,0.000034,0.000000
33,Crobat,0.000526,0.000033,0.000000
33,Blastoise,0.000526,0.000033,0.000001
33,Beedrill,0.000526,0.000033,0.000000
33,Fearow,0.000526,0.000032,0.000000
33,Exeggutor,0.000526,0.000036,0.000000
34,Chinchou,0.000531,0.000034,0.000000
34,Kabutops,0.000531,0.000035,0.000000
34,Mewtwo,0.000531,0.000034,0.000000
34,Dragonair,0.000531,0.000032,0.000000
34,Articuno,0.000531,0.000032,0.000000
35,Chinchou,0.000529,0.000034,0.000000
35,Kabutops,0.000529,0.000033,0.000000
35,Staryu,0.000529,0.000033,0.000000
35,Pikachu,0.000529,0.000034,0.000000
35,Horsea,0.000529,0.000032,0.000000
36,Crobat,0.000530,0.000037,0.000000
36,Dugtrio,0.000530,0.000035,0.000001
36,SlowbroMega Slowbro,0.000530,0.000033,0.000000
36,PinsirMega Pinsir,0.000530,0.000034,0.000000
36,VenusaurMega Venusaur,0.000530,0.000032,0.000000
37,Ariados,0.000526,0.000032,0.000000
37,Nidorino,0.000526,0.000032,0.000000
37,Mewtwo,0.000526,0.000034,0.000000
37,Exeggcute,0.000526,0.000032,0.000001
37,Pinsir,0.000526,0.000034,0.000000
38,Crobat,0.000524,0.000033,0.000000
38,Ledyba,0.000524,0.000032,0.000000
38,PinsirMega Pinsir,0.000524,0.000038,0.000000
38,Quilava,0.000524,0.000031,0.000000
38,Aerodactyl,0.000524,0.000032,0.000000
39,Crobat,0.000530,0.000033,0.000000
39,Dugtrio,0.000530,0.000032,0.000000
39,Magneton,0.000530,0.000034,0.000000
39,Chansey,0.000530,0.000034,0.000000
39,MewtwoMega Mewtwo X,0.000530,0.000034,0.000000
40,Ariados,0.000525,0.000032,0.000000
40,Rapidash,0.000525,0.000032,0.000001
40,Tentacruel,0.000525,0.000032,0.000000
40,Croconaw,0.000525,0.000033,0.000000
40,Doduo,0.000525,0.000035,0.000000
41,Ariados,0.000523,0.000032,0.000000
41,Geodude,0.000523,0.000033,0.000000
41,Alakazam,0.000523,0.000035,0.000001
41,GyaradosMega Gyarados,0.000523,0.000033,0.000000
41,Starmie,0.000523,0.000033,0.000000
42,Ariados,0.000530,0.000032,0.000000
42,GengarMega Gengar,0.000530,0.000036,0.000001
42,Bellsprout,0.000530,0.000032,0.000000
42,Pichu,0.000530,0.000034,0.000000
42,Venusaur,0.000530,0.000035,0.000001
43,Ariados,0.000528,0.000032,0.000000
43,Ponyta,0.000528,0.000034,0.000000
43,Jolteon,0.000528,0.000031,0.000000
43,Nidoran♀,0.000528,0.000030,0.000000
43,Golbat,0.000528,0.000033,0.000000
44,Spinarak,0.000526,0.000033,0.000000
44,Haunter,0.000526,0.000034,0.000001
44,Magmar,0.000526,0.000034,0.000000
44,Moltres,0.000526,0.000033,0.000000
44,Seel,0.000526,0.000033,0.000000
45,Spinarak,0.000523,0.000033,0.000000
45,Sentret,0.000523,0.000033,0.000000
45,Mewtwo,0.000523,0.000034,0.000000
45,Caterpie,0.000523,0.000033,0.000000
45,Hoothoot,0.000523,0.000031,0.000001
46,Ariados,0.000530,0.000032,0.000000
46,Staryu,0.000530,0.000033,0.000001
46,Clefable,0.000530,0.000033,0.000000
46,BlastoiseMega Blastoise,0.000530,0.000032,0.000000
46,Cloyster,0.000530,0.000033,0.000001
47,Spinarak,0.000530,0.000033,0.000000
47,Growlithe,0.000530,0.000033,0.000000
47,Magnemite,0.000530,0.000034,0.000000
47,Ledian,0.000530,0.000031,0.000000
47,PinsirMega Pinsir,0.000530,0.000034,0.000000
48,Pichu,0.000527,0.000034,0.000000
48,Staryu,0.000527,0.000033,0.000000
48,Cloyster,0.000527,0.000033,0.000001
48,Golduck,0.000527,0.000033,0.000000
48,Lapras,0.000527,0.000031,0.000000
49,Pichu,0.000524,0.000034,0.000000
49,Feraligatr,0.000524,0.000031,0.000000
49,Croconaw,0.000524,0.000033,0.000000
49,Slowpoke,0.000524,0.000033,0.000001
49,Omanyte,0.000524,0.000031,0.000000
50,Bulbasaur,0.000527,0.000033,0.000001
50,Flareon,0.000527,0.000032,0.000000
50,Croconaw,0.000527,0.000033,0.000000
50,Ekans,0.000527,0.000031,0.000000
50,Nidorino,0.000527,0.000032,0.000000
51,Bulbasaur,0.000529,0.000032,0.000000
51,Chinchou,0.000529,0.000034,0.000000
51,Totodile,0.000529,0.000032,0.000000
51,Pidgeotto,0.000529,0.000034,0.000001
51,Croconaw,0.000529,0.000033,0.000000
52,Pichu,0.000510,0.000033,0.000000
52,Beedrill,0.000510,0.000032,0.000001
52,Poliwag,0.000510,0.000034,0.000000
52,Dodrio,0.000510,0.000032,0.000000
52,Mewtwo,0.000510,0.000034,0.000000
53,Lanturn,0.000531,0.000031,0.000000
53,Diglett,0.000531,0.000032,0.000000
53,Dugtrio,0.000531,0.000034,0.000000
53,Muk,0.000531,0.000033,0.000000
53,Flareon,0.000531,0.000031,0.000000
54,Pichu,0.000536,0.000034,0.000000
54,Feraligatr,0.000536,0.000032,0.000000
54,Gyarados,0.000536,0.000033,0.000001
54,Seaking,0.000536,0.000033,0.000001
54,Rapidash,0.000536,0.000032,0.000000
55,Pichu,0.000587,0.000041,0.000000
55,Flareon,0.000587,0.000041,0.000000
55,Cyndaquil,0.000587,0.000034,0.000001
55,Squirtle,0.000587,0.000034,0.000000
55,Seaking,0.000587,0.000046,0.000001
56,Lanturn,0.000530,0.000032,0.000000
56,Tentacruel,0.000530,0.000032,0.000000
56,GengarMega Gengar,0.000530,0.000033,0.000000
56,Nidoran♀,0.000530,0.000030,0.000000
56,Cyndaquil,0.000530,0.000033,0.000001
57,Lanturn,0.000529,0.000031,0.000000
57,Marowak,0.000529,0.000034,0.000000
57,Seadra,0.000529,0.000033,0.000000
57,BlastoiseMega Blastoise,0.000529,0.000032,0.000000
57,Hitmonlee,0.000529,0.000032,0.000000
58,Lanturn,0.000544,0.000033,0.000000
58,Bulbasaur,0.000544,0.000031,0.000000
58,Mankey,0.000544,0.000033,0.000000
58,Nidorino,0.000544,0.000031,0.000000
58,Charmeleon,0.000544,0.000033,0.000000
59,Lanturn,0.000512,0.000030,0.000000
59,Tentacool,0.000512,0.000031,0.000000
59,Exeggutor,0.000512,0.000031,0.000000
59,Jigglypuff,0.000512,0.000030,0.000000
59,Weezing,0.000512,0.000031,0.000000
60,Chinchou,0.000569,0.000032,0.000000
60,Kingler,0.000569,0.000031,0.000000
60,Meowth,0.000569,0.000033,0.000000
60,Charmander,0.000569,0.000033,0.000000
60,Weedle,0.000569,0.000031,0.000000
61,Chinchou,0.000514,0.000033,0.000000
61,Kabuto,0.000514,0.000031,0.000000
61,Meganium,0.000514,0.000033,0.000000
61,Marowak,0.000514,0.000033,0.000000
61,Venonat,0.000514,0.000046,0.000000
62,Chinchou,0.000532,0.000034,0.000000
62,KangaskhanMega Kangaskhan,0.000532,0.000032,0.000000
62,Typhlosion,0.000532,0.000032,0.000000
62,Omanyte,0.000532,0.000034,0.000000
62,Charmeleon,0.000532,0.000034,0.000000
63,Chinchou,0.000511,0.000033,0.000001
63,Ivysaur,0.000511,0.000031,0.000001
63,Psyduck,0.000511,0.000032,0.000000
63,Slowbro,0.000511,0.000032,0.000000
63,Rapidash,0.000511,0.000031,0.000000
64,Noctowl,0.000540,0.000031,0.000000
64,Nidoking,0.000540,0.000031,0.000000
64,Magneton,0.000540,0.000034,0.000000
64,PidgeotMega Pidgeot,0.000540,0.000033,0.000000
64,Gyarados,0.000540,0.000033,0.000000
65,Hoothoot,0.000526,0.000032,0.000000
65,Totodile,0.000526,0.000032,0.000000
65,Paras,0.000526,0.000033,0.000001
65,Haunter,0.000526,0.000031,0.000000
65,Ledyba,0.000526,0.000031,0.000000
66,Noctowl,0.000535,0.000046,0.000000
66,Dugtrio,0.000535,0.000032,0.000000
66,Magmar,0.000535,0.000034,0.000000
66,GengarMega Gengar,0.000535,0.000033,0.000000
66,Blastoise,0.000535,0.000047,0.000001
67,Noctowl,0.000540,0.000032,0.000000
67,Nidorino,0.000540,0.000032,0.000000
67,Victreebel,0.000540,0.000032,0.000000
67,Poliwag,0.000540,0.000034,0.000000
67,Charmeleon,0.000540,0.000034,0.000000
68,Hoothoot,0.000548,0.000032,0.000000
68,Staryu,0.000548,0.000033,0.000000
68,Nidorina,0.000548,0.000032,0.000001
68,Venonat,0.000548,0.000032,0.000000
68,Marowak,0.000548,0.000034,0.000000
69,Hoothoot,0.000510,0.000030,0.000000
69,Starmie,0.000510,0.000032,0.000000
69,Exeggutor,0.000510,0.000031,0.000000
69,CharizardMega Charizard Y,0.000510,0.000033,0.000000
69,Seaking,0.000510,0.000032,0.000001
70,Hoothoot,0.000514,0.000031,0.000001
70,Rapidash,0.000514,0.000031,0.000000
70,Gengar,0.000514,0.000032,0.000000
70,Nidoran♀,0.000514,0.000033,0.000000
70,Ditto,0.000514,0.000031,0.000000
71,Hoothoot,0.000506,0.000032,0.000000
71,Rapidash,0.000506,0.000031,0.000000
71,Nidoran♂,0.000506,0.000029,0.000000
71,Omanyte,0.000506,0.000030,0.000000
71,Seaking,0.000506,0.000035,0.000000
72,Furret,0.000555,0.000030,0.000000
72,Articuno,0.000555,0.000031,0.000000
72,Kabutops,0.000555,0.000033,0.000000
72,Drowzee,0.000555,0.000031,0.000000
72,Golbat,0.000555,0.000032,0.000000
73,Furret,0.000508,0.000030,0.000000
73,Zapdos,0.000508,0.000030,0.000000
73,Poliwag,0.000508,0.000033,0.000000
73,Pinsir,0.000508,0.000033,0.000000
73,Ivysaur,0.000508,0.000030,0.000000
74,Furret,0.000508,0.000043,0.000000
74,Exeggutor,0.000508,0.000031,0.000000
74,Nidoking,0.000508,0.000031,0.000000
74,Moltres,0.000508,0.000032,0.000000
74,Hitmonchan,0.000508,0.000031,0.000001
75,Furret,0.000509,0.000030,0.000000
75,Cubone,0.000509,0.000033,0.000000
75,Kingler,0.000509,0.000032,0.000000
75,Spearow,0.000509,0.000033,0.000000
75,Primeape,0.000509,0.000033,0.000000
76,Sentret,0.000559,0.000032,0.000000
76,Staryu,0.000559,0.000032,0.000000
76,Hitmonchan,0.000559,0.000031,0.000001
76,Ponyta,0.000559,0.000033,0.000000
76,Bellsprout,0.000559,0.000033,0.000000
77,Sentret,0.000544,0.000032,0.000000
77,Lanturn,0.000544,0.000030,0.000000
77,Raichu,0.000544,0.000031,0.000000
77,Clefable,0.000544,0.000032,0.000000
77,Tangela,0.000544,0.000031,0.000000
78,Furret,0.000510,0.000030,0.000000
78,Moltres,0.000510,0.000032,0.000000
78,Charizard,0.000510,0.000033,0.000000
78,Koffing,0.000510,0.000031,0.000000
78,Abra,0.000510,0.000031,0.000000
79,Sentret,0.000511,0.000032,0.000000
79,Dodrio,0.000511,0.000031,0.000000
79,Nidoran♂,0.000511,0.000029,0.000000
79,Quilava,0.000511,0.000030,0.000000
79,Seaking,0.000511,0.000032,0.000000
80,Ledian,0.000545,0.000032,0.000000
80,Nidoran♀,0.000545,0.000030,0.000000
80,Raticate,0.000545,0.000032,0.000000
80,Lapras,0.000545,0.000031,0.000000
80,Omastar,0.000545,0.000031,0.000001
81,Ledian,0.000524,0.000031,0.000000
81,Butterfree,0.000524,0.000032,0.000000
81,Charmeleon,0.000524,0.000034,0.000000
81,Muk,0.000524,0.000033,0.000000
81,Typhlosion,0.000524,0.000031,0.000000
82,Spinarak,0.000512,0.000032,0.000000
82,Sentret,0.000512,0.000032,0.000000
82,Nidorino,0.000512,0.000035,0.000000
82,Dugtrio,0.000512,0.000031,0.000000
82,Seaking,0.000512,0.000032,0.000000
83,Spinarak,0.000519,0.000032,0.000001
83,Sandslash,0.000519,0.000032,0.000000
83,Paras,0.000519,0.000033,0.000001
83,Diglett,0.000519,0.000032,0.000000
83,Porygon,0.000519,0.000034,0.000000
84,Ledian,0.000525,0.000030,0.000000
84,Mankey,0.000525,0.000033,0.000000
84,MewtwoMega Mewtwo X,0.000525,0.000033,0.000000
84,Krabby,0.000525,0.000031,0.000000
84,Sandshrew,0.000525,0.000032,0.000000
85,Ledian,0.000514,0.000030,0.000000
85,Noctowl,0.000514,0.000031,0.000000
85,Vileplume,0.000514,0.000031,0.000000
85,Mankey,0.000514,0.000033,0.000000
85,Lickitung,0.000514,0.000030,0.000000
86,Ledian,0.000513,0.000033,0.000000
86,Magikarp,0.000513,0.000033,0.000000
86,Rhydon,0.000513,0.000031,0.000000
86,Seadra,0.000513,0.000034,0.000000
86,Exeggcute,0.000513,0.000030,0.000000
87,Ledian,0.000541,0.000030,0.000000
87,Charmander,0.000541,0.000033,0.000000
87,MewtwoMega Mewtwo Y,0.000541,0.000033,0.000000
87,Onix,0.000541,0.000030,0.000000
87,Machamp,0.000541,0.000033,0.000000
88,Ledyba,0.000552,0.000030,0.000000
88,Dewgong,0.000552,0.000059,0.000000
88,Bellsprout,0.000552,0.000032,0.000000
88,Tentacool,0.000552,0.000032,0.000000
88,Ariados,0.000552,0.000032,0.000000
89,Ledyba,0.000541,0.000030,0.000000
89,Kabutops,0.000541,0.000032,0.000000
89,Charmeleon,0.000541,0.000035,0.000000
89,Dragonite,0.000541,0.000032,0.000000
89,Kakuna,0.000541,0.000032,0.000000
90,Ledyba,0.000524,0.000036,0.000000
90,Arbok,0.000524,0.000032,0.000000
90,Vileplume,0.000524,0.000032,0.000000
90,Mew,0.000524,0.000034,0.000001
90,Abra,0.000524,0.000032,0.000000
91,Ledyba,0.000507,0.000030,0.000000
91,Kingler,0.000507,0.000032,0.000000
91,Hitmonlee,0.000507,0.000032,0.000000
91,Porygon,0.000507,0.000045,0.000000
91,Squirtle,0.000507,0.000032,0.000000
92,Noctowl,0.000543,0.000036,0.000001
92,Abra,0.000543,0.000034,0.000001
92,Charizard,0.000543,0.000034,0.000001
92,Primeape,0.000543,0.000033,0.000000
92,Magneton,0.000543,0.000034,0.000001
93,Noctowl,0.000524,0.000032,0.000000
93,Hypno,0.000524,0.000032,0.000001
93,Ekans,0.000524,0.000031,0.000001
93,Rattata,0.000524,0.000074,0.000000
93,Sentret,0.000524,0.000033,0.000000
94,Ledyba,0.000516,0.000031,0.000000
94,Electabuzz,0.000516,0.000031,0.000000
94,Shellder,0.000516,0.000033,0.000001
94,Kangaskhan,0.000516,0.000033,0.000001
94,GengarMega Gengar,0.000516,0.000033,0.000000
95,Noctowl,0.000528,0.000031,0.000000
95,Blastoise,0.000528,0.000032,0.000000
95,Charmander,0.000528,0.000034,0.000000
95,BlastoiseMega Blastoise,0.000528,0.000032,0.000000
95,Farfetch'd,0.000528,0.000031,0.000000
96,Totodile,0.000530,0.000031,0.000000
96,Exeggutor,0.000530,0.000032,0.000000
96,Pinsir,0.000530,0.000034,0.000000
96,Aerodactyl,0.000530,0.000032,0.000000
96,Pidgey,0.000530,0.000034,0.000000
97,Typhlosion,0.000524,0.000031,0.000000
97,Charmeleon,0.000524,0.000034,0.000000
97,Kingler,0.000524,0.000032,0.000000
97,BeedrillMega Beedrill,0.000524,0.000033,0.000000
97,Exeggutor,0.000524,0.000031,0.000000
98,Totodile,0.000509,0.000030,0.000000
98,Tentacruel,0.000509,0.000031,0.000000
98,Ekans,0.000509,0.000031,0.000000
98,Ivysaur,0.000509,0.000031,0.000000
98,Rapidash,0.000509,0.000056,0.000000
99,Totodile,0.000516,0.000030,0.000000
99,Poliwrath,0.000516,0.000033,0.000001
99,Quilava,0.000516,0.000030,0.000000
99,Porygon,0.000516,0.000032,0.000000
99,Grimer,0.000516,0.000032,0.000000
