instancia,nombre,t_ordenamiento,t_lineal,t_binaria
14,Regirock,0.013161,0.000485,0.000001
14,BlazikenMega Blaziken_0,0.013161,0.000487,0.000000
14,Sunkern_1,0.013161,0.000533,0.000001
15,Clamperl_1,0.013115,0.000530,0.000001
15,Froakie_0,0.013115,0.000564,0.000001
15,Gabite,0.013115,0.000533,0.000001
15,Slowpoke_0,0.013115,0.000542,0.000001
15,Glalie,0.013115,0.000498,0.000001
16,Chingling_1,0.013186,0.000520,0.000001
16,Bronzong,0.013186,0.000527,0.000000
16,AerodactylMega Aerodactyl_1,0.013186,0.000490,0.000001
16,Loudred_1,0.013186,0.000484,0.000001
16,Scyther_1,0.013186,0.000536,0.000001
17,Honchkrow_1,0.013279,0.000509,0.000001
17,RotomWash Rotom_0,0.013279,0.000532,0.000001
17,Crustle_0,0.013279,0.000503,0.000001
17,Geodude_0,0.013279,0.000495,0.000001
17,RotomWash Rotom_1,0.013279,0.000486,0.000001
18,Bonsly_1,0.013424,0.000520,0.000001
18,Woobat,0.013424,0.000531,0.000000
18,Kricketune_1,0.013424,0.000492,0.000001
18,Zapdos,0.013424,0.000474,0.000000
18,Gible_1,0.013424,0.000509,0.000001
19,Bronzor_1,0.013234,0.000504,0.000001
19,Toxicroak_0,0.013234,0.000558,0.000001
19,Volbeat,0.013234,0.000482,0.000001
19,Arceus_1,0.013234,0.000491,0.000001
19,Shroomish_0,0.013234,0.000544,0.000001
20,Shellos_1,0.013283,0.000549,0.000001
20,Phione_0,0.013283,0.000533,0.000001
20,Axew_0,0.013283,0.000486,0.000000
20,Quilava_0,0.013283,0.000465,0.000001
20,Kecleon_1,0.013283,0.000475,0.000001
21,Floatzel_1,0.013134,0.000505,0.000001
21,HeracrossMega Heracross_1,0.013134,0.000574,0.000001
21,Hoothoot_1,0.013134,0.000566,0.000001
21,Suicune_0,0.013134,0.000553,0.000000
21,Seel_1,0.013134,0.000554,0.000001
22,Lopunny_1,0.013269,0.000502,0.000001
22,Nidorina_1,0.013269,0.000519,0.000001
22,Oshawott_1,0.013269,0.000464,0.000001
22,Starly_0,0.013269,0.000539,0.000000
22,Nosepass,0.013269,0.000468,0.000001
23,Drifloon_1,0.013336,0.000538,0.000001
23,Taillow_0,0.013336,0.000565,0.000001
23,Simipour,0.013336,0.000567,0.000001
23,Abomasnow_0,0.013336,0.000505,0.000001
23,AbomasnowMega Abomasnow_0,0.013336,0.000507,0.000001
24,Burmy_1,0.016578,0.000513,0.000001
24,Exeggutor_0,0.016578,0.000530,0.000001
24,Rufflet_0,0.016578,0.000483,0.000001
24,GourgeistSuper Size,0.016578,0.000502,0.000001
24,Hariyama_0,0.016578,0.000481,0.000001
25,Rampardos_1,0.013563,0.000518,0.000001
25,MewtwoMega Mewtwo X,0.013563,0.000567,0.000001
25,Spoink_1,0.013563,0.000540,0.000001
25,Amaura_0,0.013563,0.000520,0.000000
25,Mr. Mime,0.013563,0.000507,0.000001
26,Vespiquen_1,0.013331,0.000559,0.000001
26,Croconaw_1,0.013331,0.000576,0.000001
26,Diglett_0,0.013331,0.000512,0.000001
26,Tyrunt,0.013331,0.000493,0.000001
26,Simipour,0.013331,0.000572,0.000001
27,WormadamTrash Cloak_1,0.013745,0.000507,0.000001
27,Growlithe,0.013745,0.000539,0.000000
27,GourgeistLarge Size,0.013745,0.000534,0.000001
27,Tyrunt_0,0.013745,0.000541,0.000001
27,Snorunt,0.013745,0.000596,0.000001
28,Bibarel_1,0.013323,0.000493,0.000001
28,Starmie,0.013323,0.000580,0.000001
28,Pansage,0.013323,0.000505,0.000001
28,Glalie_0,0.013323,0.000503,0.000001
28,Ivysaur_1,0.013323,0.000468,0.000001
29,Staravia_1,0.013289,0.000568,0.000001
29,Hitmontop,0.013289,0.000535,0.000001
29,Manectric_1,0.013289,0.000519,0.000001
29,Drifloon,0.013289,0.000488,0.000001
29,Clawitzer_0,0.013289,0.000500,0.000001
30,Budew_1,0.013274,0.000532,0.000001
30,Litleo_0,0.013274,0.000540,0.000001
30,Surskit_0,0.013274,0.000535,0.000001
30,Roselia_1,0.013274,0.000482,0.000001
30,Swellow_0,0.013274,0.000537,0.000001
31,Shinx_1,0.013116,0.000617,0.000001
31,Chingling_0,0.013116,0.000576,0.000001
31,Elekid_0,0.013116,0.000482,0.000001
31,Elgyem_0,0.013116,0.000472,0.000001
31,Walrein,0.013116,0.000475,0.000001
32,Plusle_1,0.013425,0.000501,0.000001
32,Azelf,0.013425,0.000520,0.000001
32,Vileplume_1,0.013425,0.000476,0.000001
32,Serperior_0,0.013425,0.000533,0.000001
32,Lapras,0.013425,0.000516,0.000001
33,Electrike_1,0.013155,0.000504,0.000001
33,Dragonite_1,0.013155,0.000540,0.000001
33,Zigzagoon_1,0.013155,0.000466,0.000001
33,Wailmer_0,0.013155,0.000473,0.000001
33,KyogrePrimal Kyogre_0,0.013155,0.000478,0.000000
34,Swalot_1,0.014446,0.000564,0.000001
34,Snorunt_0,0.014446,0.000617,0.000001
34,Ariados_0,0.014446,0.000518,0.000001
34,Frillish_0,0.014446,0.000497,0.000001
34,Slowking,0.014446,0.000783,0.000001
35,Illumise_1,0.013159,0.000514,0.000001
35,Shinx_1,0.013159,0.000590,0.000001
35,Jynx_0,0.013159,0.000492,0.000001
35,Herdier,0.013159,0.000502,0.000001
35,Swoobat,0.013159,0.000562,0.000001
36,Mawile_1,0.013155,0.000525,0.000001
36,Musharna_1,0.013155,0.000547,0.000001
36,Chimchar_1,0.013155,0.000505,0.000001
36,Lilligant,0.013155,0.000485,0.000001
36,PumpkabooSuper Size_0,0.013155,0.000497,0.000001
37,Delcatty_1,0.013735,0.000515,0.000001
37,Carvanha_1,0.013735,0.000552,0.000000
37,Wynaut_1,0.013735,0.000477,0.000001
37,Blastoise,0.013735,0.000491,0.000001
37,Trapinch_0,0.013735,0.000484,0.000001
38,Meditite_1,0.013088,0.000562,0.000001
38,Igglybuff_1,0.013088,0.000620,0.000001
38,Slaking_0,0.013088,0.000563,0.000001
38,Aggron,0.013088,0.000536,0.000001
38,Weedle_0,0.013088,0.000475,0.000001
39,Lairon_1,0.013416,0.000596,0.000001
39,Ferrothorn_0,0.013416,0.000575,0.000001
39,Cubone_1,0.013416,0.000499,0.000001
39,LatiosMega Latios_0,0.013416,0.000562,0.000001
39,Ekans_1,0.013416,0.000471,0.000001
40,Shedinja_1,0.013126,0.000553,0.000001
40,Tangrowth_1,0.013126,0.000517,0.000001
40,Galvantula_0,0.013126,0.000502,0.000001
40,Azurill,0.013126,0.000485,0.000001
40,Munna_1,0.013126,0.000507,0.000001
41,Slaking_1,0.013113,0.000591,0.000001
41,Panpour_1,0.013113,0.000562,0.000001
41,Psyduck,0.013113,0.000511,0.000001
41,Zekrom_0,0.013113,0.000467,0.000001
41,Shelgon,0.013113,0.000538,0.000001
42,Azurill_1,0.013242,0.000517,0.000001
42,Lapras_1,0.013242,0.000536,0.000001
42,Bergmite,0.013242,0.000519,0.000001
42,Dialga_0,0.013242,0.000513,0.000001
42,Swellow_0,0.013242,0.000557,0.000001
43,Exploud_1,0.013129,0.000481,0.000001
43,Haunter_1,0.013129,0.000545,0.000000
43,Ekans_0,0.013129,0.000475,0.000001
43,Shelmet_0,0.013129,0.000539,0.000001
43,Pansage_1,0.013129,0.000497,0.000001
44,Kirlia_1,0.013284,0.000492,0.000001
44,HoundoomMega Houndoom_0,0.013284,0.000524,0.000001
44,Barbaracle_0,0.013284,0.000500,0.000001
44,Combusken_0,0.013284,0.000505,0.000001
44,Monferno,0.013284,0.000513,0.000001
45,Pelipper_1,0.013200,0.000519,0.000001
45,Chimecho_0,0.013200,0.000559,0.000001
45,Throh,0.013200,0.000486,0.000001
45,Nidoran♂_0,0.013200,0.000450,0.000001
45,Spoink,0.013200,0.000533,0.000001
46,Breloom_1,0.013813,0.000571,0.000001
46,Primeape_0,0.013813,0.000572,0.000001
46,Electabuzz_1,0.013813,0.000484,0.000001
46,Zigzagoon,0.013813,0.000467,0.000001
46,Swinub,0.013813,0.000541,0.000001
47,Surskit_1,0.013295,0.000577,0.000001
47,Quagsire,0.013295,0.000504,0.000001
47,Drapion,0.013295,0.000506,0.000001
47,Fearow_1,0.013295,0.000488,0.000001
47,Rhyperior,0.013295,0.000496,0.000001
48,BanetteMega Banette_1,0.013285,0.000496,0.000001
48,Tauros_0,0.013285,0.000523,0.000000
48,Kingdra_1,0.013285,0.000477,0.000001
48,Arcanine_1,0.013285,0.000500,0.000001
48,CharizardMega Charizard X,0.013285,0.000506,0.000001
49,Kecleon_1,0.013982,0.000514,0.000001
49,Slowbro_0,0.013982,0.000610,0.000001
49,BanetteMega Banette_0,0.013982,0.000515,0.000001
49,KangaskhanMega Kangaskhan_0,0.013982,0.000500,0.000001
49,Xatu_0,0.013982,0.000483,0.000000
50,AbsolMega Absol_1,0.013410,0.000565,0.000001
50,Ferroseed,0.013410,0.000545,0.000001
50,Ferroseed_0,0.013410,0.000501,0.000001
50,Rhyhorn_0,0.013410,0.000483,0.000001
50,Nincada,0.013410,0.000475,0.000001
51,Tropius_1,0.013277,0.000497,0.000001
51,Duskull,0.013277,0.000535,0.000001
51,Cresselia,0.013277,0.000505,0.000001
51,Kecleon_1,0.013277,0.000478,0.000001
51,Milotic_1,0.013277,0.000511,0.000001
52,Baltoy_1,0.013343,0.000500,0.000001
52,Whirlipede_0,0.013343,0.000511,0.000001
52,Swinub_1,0.013343,0.000547,0.000001
52,Pancham,0.013343,0.000508,0.000001
52,Plusle_1,0.013343,0.000500,0.000001
53,Whiscash_1,0.013642,0.000503,0.000001
53,PumpkabooSuper Size_0,0.013642,0.000551,0.000001
53,Chespin_0,0.013642,0.000510,0.000001
53,Slowbro_0,0.013642,0.000546,0.000001
53,Mesprit,0.013642,0.000517,0.000001
54,Feebas_1,0.013332,0.000523,0.000001
54,Girafarig,0.013332,0.000549,0.000001
54,Smeargle_0,0.013332,0.000547,0.000001
54,BlazikenMega Blaziken,0.013332,0.000492,0.000001
54,Squirtle_0,0.013332,0.000530,0.000001
55,Cradily_1,0.013086,0.000508,0.000000
55,Mothim_0,0.013086,0.000540,0.000001
55,Golett,0.013086,0.000501,0.000001
55,Bunnelby_0,0.013086,0.000491,0.000001
55,Bouffalant,0.013086,0.000486,0.000001
56,Cacturne_1,0.013323,0.000510,0.000001
56,Venusaur_0,0.013323,0.000511,0.000001
56,Tepig_0,0.013323,0.000488,0.000001
56,Azumarill_0,0.013323,0.000486,0.000001
56,DeoxysDefense Forme_0,0.013323,0.000502,0.000001
57,Vibrava_1,0.014045,0.000510,0.000001
57,Delcatty,0.014045,0.000550,0.000001
57,Alakazam_0,0.014045,0.000487,0.000001
57,Gothorita,0.014045,0.000502,0.000001
57,Exeggutor_0,0.014045,0.000472,0.000001
58,Lunatone_1,0.013871,0.000515,0.000001
58,Tyrantrum,0.013871,0.000569,0.000000
58,Wynaut_0,0.013871,0.000475,0.000001
58,Kingdra,0.013871,0.000479,0.000001
58,Lotad_0,0.013871,0.000539,0.000001
59,AltariaMega Altaria_1,0.013403,0.000497,0.000001
59,Sigilyph_0,0.013403,0.000565,0.000001
59,Swampert_0,0.013403,0.000538,0.000001
59,PumpkabooAverage Size,0.013403,0.000494,0.000000
59,Bronzong,0.013403,0.000487,0.000000
60,Wailord_1,0.013263,0.000476,0.000001
60,Corphish,0.013263,0.000530,0.000001
60,Rhyperior_1,0.013263,0.000479,0.000001
60,CharizardMega Charizard Y_1,0.013263,0.000506,0.000001
60,Houndour_0,0.013263,0.000496,0.000001
61,SharpedoMega Sharpedo_1,0.013332,0.000594,0.000001
61,Mankey_1,0.013332,0.000609,0.000001
61,Gastrodon,0.013332,0.000512,0.000000
61,AmpharosMega Ampharos_0,0.013332,0.000491,0.000000
61,Scyther_0,0.013332,0.000535,0.000001
62,Grumpig_1,0.013213,0.000523,0.000001
62,Venonat,0.013213,0.000587,0.000001
62,Noctowl,0.013213,0.000503,0.000001
62,Pelipper_1,0.013213,0.000522,0.000001
62,Clefairy,0.013213,0.000577,0.000001
63,CameruptMega Camerupt_1,0.013136,0.000527,0.000000
63,Wurmple_1,0.013136,0.000523,0.000001
63,Metang_0,0.013136,0.000566,0.000001
63,Delibird_0,0.013136,0.000493,0.000001
63,Chinchou,0.013136,0.000502,0.000001
64,Houndour_1,0.013571,0.000506,0.000001
64,Palkia_0,0.013571,0.000576,0.000001
64,Groudon_0,0.013571,0.000521,0.000001
64,LatiasMega Latias,0.013571,0.000520,0.000001
64,Regigigas_0,0.013571,0.000483,0.000001
65,Delibird_1,0.013619,0.000541,0.000000
65,Duskull_0,0.013619,0.000561,0.000001
65,Porygon-Z_0,0.013619,0.000519,0.000001
65,Ursaring_0,0.013619,0.000476,0.000001
65,Bidoof,0.013619,0.000501,0.000001
66,Porygon2_1,0.013163,0.000523,0.000001
66,Eevee_0,0.013163,0.000529,0.000001
66,Zekrom_0,0.013163,0.000466,0.000001
66,Seaking,0.013163,0.000536,0.000001
66,Blitzle_0,0.013163,0.000491,0.000000
67,Kingdra_1,0.013119,0.000480,0.000001
67,Xatu_1,0.013119,0.000494,0.000001
67,Nosepass_1,0.013119,0.000469,0.000001
67,Regigigas,0.013119,0.000485,0.000000
67,Graveler,0.013119,0.000498,0.000001
68,Teddiursa_1,0.013237,0.000564,0.000001
68,Phantump_0,0.013237,0.000563,0.000000
68,Lumineon_0,0.013237,0.000515,0.000001
68,Smoochum,0.013237,0.000550,0.000001
68,Hoothoot,0.013237,0.000503,0.000001
69,Heracross_1,0.013183,0.000496,0.000001
69,Mawile_0,0.013183,0.000552,0.000001
69,Grumpig_1,0.013183,0.000503,0.000001
69,Numel,0.013183,0.000468,0.000000
69,Kricketot_1,0.013183,0.000481,0.000001
70,Corsola_1,0.013454,0.000512,0.000001
70,Seedot_1,0.013454,0.000584,0.000001
70,Charmander_1,0.013454,0.000517,0.000001
70,Omastar,0.013454,0.000478,0.000001
70,Phione_1,0.013454,0.000505,0.000001
71,Magcargo_1,0.013489,0.000548,0.000001
71,Aerodactyl,0.013489,0.000557,0.000001
71,Cacturne_1,0.013489,0.000507,0.000001
71,Mewtwo_0,0.013489,0.000519,0.000001
71,Sudowoodo_1,0.013489,0.000542,0.000001
72,Gligar_1,0.013147,0.000506,0.000000
72,Anorith,0.013147,0.000518,0.000001
72,Timburr,0.013147,0.000488,0.000001
72,Reuniclus,0.013147,0.000482,0.000001
72,Leafeon_1,0.013147,0.000514,0.000001
73,Pineco_1,0.013298,0.000508,0.000001
73,Pangoro,0.013298,0.000534,0.000001
73,Noivern,0.013298,0.000495,0.000001
73,Walrein,0.013298,0.000480,0.000001
73,Archeops,0.013298,0.000496,0.000001
74,Scizor_1,0.013490,0.000542,0.000001
74,Croconaw_1,0.013490,0.000539,0.000001
74,Lotad,0.013490,0.000487,0.000001
74,Tangela_1,0.013490,0.000487,0.000001
74,Charmander_1,0.013490,0.000504,0.000001
75,Snubbull_1,0.014127,0.000614,0.000001
75,Igglybuff_0,0.014127,0.000566,0.000000
75,Rapidash_0,0.014127,0.000513,0.000000
75,Lanturn,0.014127,0.000511,0.000001
75,Mandibuzz,0.014127,0.000584,0.000001
76,Espeon_1,0.013324,0.000725,0.000001
76,Spearow_1,0.013324,0.000585,0.000001
76,Chikorita_1,0.013324,0.000537,0.000001
76,Metang_0,0.013324,0.000518,0.000001
76,Reshiram_0,0.013324,0.000485,0.000001
77,Yanma_1,0.013469,0.000530,0.000001
77,Weedle_1,0.013469,0.000531,0.000000
77,Sunflora_1,0.013469,0.000605,0.000001
77,Mamoswine,0.013469,0.000522,0.000001
77,Mismagius_0,0.013469,0.000512,0.000001
78,Unown_1,0.013201,0.000493,0.000001
78,Farfetch'd_1,0.013201,0.000508,0.000001
78,Bisharp,0.013201,0.000492,0.000001
78,TornadusTherian Forme_0,0.013201,0.000488,0.000001
78,Tangela_1,0.013201,0.000489,0.000001
79,Murkrow_1,0.013293,0.000541,0.000001
79,SlowbroMega Slowbro,0.013293,0.000591,0.000001
79,Primeape_1,0.013293,0.000506,0.000001
79,Virizion,0.013293,0.000476,0.000001
79,Sceptile_1,0.013293,0.000568,0.000000
80,Lotad_1,0.013280,0.000512,0.000001
80,LatiosMega Latios_0,0.013280,0.000545,0.000001
80,RotomFan Rotom_0,0.013280,0.000489,0.000001
80,Bunnelby,0.013280,0.000522,0.000001
80,Tranquill,0.013280,0.000488,0.000001
81,Beautifly_1,0.013166,0.000511,0.000001
81,Torterra,0.013166,0.000535,0.000001
81,Purugly_1,0.013166,0.000498,0.000001
81,SceptileMega Sceptile_0,0.013166,0.000550,0.000001
81,RayquazaMega Rayquaza_0,0.013166,0.000514,0.000001
82,Taillow_1,0.013262,0.000498,0.000001
82,Clefable,0.013262,0.000565,0.000000
82,Carvanha_0,0.013262,0.000502,0.000001
82,WormadamPlant Cloak_0,0.013262,0.000531,0.000001
82,Dusclops_0,0.013262,0.000494,0.000001
83,Seedot_1,0.013679,0.000568,0.000001
83,Staryu_0,0.013679,0.000590,0.000001
83,DeoxysNormal Forme_1,0.013679,0.000492,0.000001
83,Haunter,0.013679,0.000482,0.000001
83,Togetic_1,0.013679,0.000488,0.000000
84,Marshtomp_1,0.013115,0.000557,0.000001
84,Rampardos,0.013115,0.000535,0.000001
84,Gloom_0,0.013115,0.000501,0.000001
84,Golbat_0,0.013115,0.000503,0.000001
84,SteelixMega Steelix_1,0.013115,0.000537,0.000001
85,Blaziken_1,0.013277,0.000503,0.000001
85,Bellossom_0,0.013277,0.000521,0.000001
85,Meowth_1,0.013277,0.000511,0.000001
85,Corphish_1,0.013277,0.000500,0.000001
85,Ledyba_1,0.013277,0.000484,0.000001
86,Linoone_1,0.013195,0.000494,0.000001
86,Sneasel_1,0.013195,0.000570,0.000001
86,AegislashShield Forme_0,0.013195,0.000492,0.000001
86,Xatu,0.013195,0.000461,0.000001
86,Vigoroth_1,0.013195,0.000479,0.000000
87,Poochyena_1,0.013573,0.000509,0.000001
87,Espeon,0.013573,0.000516,0.000001
87,Ekans_0,0.013573,0.000474,0.000001
87,Aggron,0.013573,0.000483,0.000001
87,Frogadier_0,0.013573,0.000474,0.000001
88,Lugia_1,0.013232,0.000532,0.000001
88,Regice,0.013232,0.000551,0.000001
88,Surskit_1,0.013232,0.000535,0.000001
88,Octillery_1,0.013232,0.000465,0.000000
88,Ferroseed_0,0.013232,0.000474,0.000000
89,Pupitar_1,0.013227,0.000495,0.000001
89,Victreebel_0,0.013227,0.000508,0.000001
89,Sandslash,0.013227,0.000533,0.000001
89,Ralts_0,0.013227,0.000509,0.000001
89,Prinplup,0.013227,0.000496,0.000001
90,SceptileMega Sceptile_1,0.013158,0.000544,0.000001
90,Golem,0.013158,0.000539,0.000001
90,Togepi,0.013158,0.000489,0.000001
90,Roserade,0.013158,0.000519,0.000001
90,Cinccino_0,0.013158,0.000515,0.000001
91,Treecko_1,0.013280,0.000501,0.000001
91,Simisage_0,0.013280,0.000575,0.000001
91,Regirock,0.013280,0.000532,0.000001
91,Nidoqueen,0.013280,0.000473,0.000000
91,Herdier_1,0.013280,0.000487,0.000001
92,Elekid_1,0.013171,0.000480,0.000001
92,Eelektross_0,0.013171,0.000506,0.000000
92,HoopaHoopa Unbound,0.013171,0.000486,0.000001
92,Shedinja_1,0.013171,0.000537,0.000001
92,Murkrow,0.013171,0.000508,0.000001
93,Tyrogue_1,0.013519,0.000495,0.000001
93,Shellder,0.013519,0.000574,0.000001
93,Throh_0,0.013519,0.000549,0.000001
93,Igglybuff_0,0.013519,0.000465,0.000000
93,Gothitelle,0.013519,0.000499,0.000000
94,Entei_1,0.013241,0.000501,0.000000
94,PinsirMega Pinsir_1,0.013241,0.000606,0.000001
94,Weedle,0.013241,0.000509,0.000001
94,Gible_1,0.013241,0.000498,0.000001
94,ThundurusIncarnate Forme,0.013241,0.000488,0.000001
95,Miltank_1,0.013276,0.000534,0.000001
95,Sealeo,0.013276,0.000588,0.000001
95,Shiftry_0,0.013276,0.000546,0.000000
95,Empoleon,0.013276,0.000478,0.000001
95,Carvanha,0.013276,0.000502,0.000001
96,Kabutops_1,0.013307,0.000495,0.000001
96,Pidgey,0.013307,0.000546,0.000001
96,Wailord_0,0.013307,0.000495,0.000001
96,Lucario_0,0.013307,0.000501,0.000001
96,Bronzor_0,0.013307,0.000505,0.000001
97,Omanyte_1,0.013241,0.000479,0.000001
97,Machoke,0.013241,0.000583,0.000001
97,Cryogonal,0.013241,0.000502,0.000001
97,Medicham,0.013241,0.000517,0.000001
97,Weepinbell_0,0.013241,0.000482,0.000001
98,Moltres_1,0.013206,0.000510,0.000001
98,Illumise_1,0.013206,0.000495,0.000000
98,Wartortle_0,0.013206,0.000480,0.000001
98,Glaceon_0,0.013206,0.000498,0.000001
98,Lampent,0.013206,0.000491,0.000000
99,Snorlax_1,0.014155,0.000552,0.000001
99,Lotad_0,0.014155,0.000525,0.000001
99,Noibat,0.014155,0.000479,0.000001
99,Sawk_0,0.014155,0.000540,0.000001
99,GiratinaAltered Forme_0,0.014155,0.000507,0.000001
