instancia;nombre;t_ordenamiento;t_lineal;t_binaria
14;GourgeistSmall Size;0,005831;0,000248;0,000000
14;Dodrio;0,005831;0,000244;0,000000
14;Sawsbuck;0,005831;0,000264;0,000000
14;Cofagrigus;0,005831;0,000246;0,000001
14;Weepinbell_0;0,005831;0,000239;0,000001
15;GourgeistAverage Size;0,005877;0,000248;0,000000
15;KeldeoResolute Forme;0,005877;0,000236;0,000000
15;Magneton;0,005877;0,000257;0,000000
15;Relicanth;0,005877;0,000237;0,000000
15;Swanna;0,005877;0,000266;0,000000
16;PidgeotMega Pidgeot_0;0,005839;0,000248;0,000001
16;Dusclops;0,005839;0,000242;0,000000
16;CameruptMega Camerupt_0;0,005839;0,000248;0,000001
16;Musharna;0,005839;0,000251;0,000000
16;Unown;0,005839;0,000233;0,000000
17;Pidgeot_0;0,005926;0,000248;0,000001
17;BeedrillMega Beedrill_0;0,005926;0,000245;0,000001
17;Electrode_0;0,005926;0,000263;0,000001
17;Pidgey_0;0,005926;0,000247;0,000000
17;RotomWash Rotom;0,005926;0,000261;0,000001
18;Spearow_0;0,005755;0,000265;0,000000
18;Golem;0,005755;0,000251;0,000000
18;Kadabra_0;0,005755;0,000237;0,000001
18;Cinccino;0,005755;0,000245;0,000000
18;Corsola_0;0,005755;0,000249;0,000001
19;Raticate_0;0,005832;0,000238;0,000001
19;Altaria;0,005832;0,000242;0,000001
19;Typhlosion_0;0,005832;0,000241;0,000001
19;Pignite;0,005832;0,000246;0,000000
19;Ursaring_0;0,005832;0,000233;0,000000
20;Kakuna_0;0,005842;0,000237;0,000001
20;Forretress;0,005842;0,000235;0,000001
20;Espeon;0,005842;0,000238;0,000000
20;Cascoon_0;0,005842;0,000268;0,000000
20;Porygon2;0,005842;0,000254;0,000001
21;Weedle_0;0,005799;0,000250;0,000001
21;Ampharos;0,005799;0,000242;0,000001
21;Golduck_0;0,005799;0,000251;0,000001
21;Moltres_0;0,005799;0,000251;0,000001
21;Flabébé;0,005799;0,000236;0,000000
22;Pidgey_0;0,005836;0,000263;0,000001
22;Shuckle_0;0,005836;0,000301;0,000000
22;Remoraid_0;0,005836;0,000241;0,000001
22;Zigzagoon;0,005836;0,000231;0,000001
22;Jynx;0,005836;0,000230;0,000001
23;BeedrillMega Beedrill_0;0,005749;0,000246;0,000001
23;Dunsparce;0,005749;0,000242;0,000000
23;Staryu_0;0,005749;0,000266;0,000001
23;Croconaw_0;0,005749;0,000251;0,000000
23;Delibird_0;0,005749;0,000243;0,000000
24;BlastoiseMega Blastoise_0;0,005693;0,000243;0,000000
24;Zapdos_0;0,005693;0,000234;0,000000
24;Scizor_0;0,005693;0,000285;0,000001
24;Abra_0;0,005693;0,000253;0,000000
24;VenusaurMega Venusaur;0,005693;0,000266;0,000000
25;Wartortle_0;0,005888;0,000241;0,000000
25;Shuckle;0,005888;0,000273;0,000001
25;Larvitar_0;0,005888;0,000241;0,000001
25;Hoppip;0,005888;0,000239;0,000000
25;Parasect_0;0,005888;0,000246;0,000001
26;Butterfree_0;0,008045;0,000285;0,000001
26;Baltoy;0,008045;0,000262;0,000001
26;Metapod_0;0,008045;0,000280;0,000000
26;Feraligatr_0;0,008045;0,000244;0,000001
26;Spinarak;0,008045;0,000272;0,000001
27;Caterpie_0;0,007302;0,000340;0,000001
27;Minun;0,007302;0,000299;0,000001
27;RotomFrost Rotom;0,007302;0,000296;0,000001
27;SceptileMega Sceptile_0;0,007302;0,000312;0,000000
27;Mankey_0;0,007302;0,000359;0,000001
28;Charizard_0;0,005937;0,000256;0,000000
28;Throh;0,005937;0,000255;0,000001
28;Dugtrio_0;0,005937;0,000245;0,000001
28;Seviper_0;0,005937;0,000265;0,000001
28;Grotle;0,005937;0,000252;0,000000
29;Charmander_0;0,005817;0,000250;0,000001
29;Rayquaza;0,005817;0,000238;0,000000
29;MawileMega Mawile;0,005817;0,000256;0,000001
29;Gyarados;0,005817;0,000245;0,000001
29;Raticate;0,005817;0,000238;0,000001
30;Squirtle_0;0,006099;0,000290;0,000001
30;Reshiram;0,006099;0,000249;0,000000
30;GroudonPrimal Groudon;0,006099;0,000248;0,000000
30;Ivysaur_0;0,006099;0,000230;0,000000
30;Camerupt;0,006099;0,000250;0,000001
31;CharizardMega Charizard X_0;0,005860;0,000251;0,000001
31;Spearow;0,005860;0,000265;0,000001
31;Swadloon;0,005860;0,000285;0,000001
31;Spritzee;0,005860;0,000278;0,000001
31;Azurill;0,005860;0,000242;0,000000
32;Aromatisse;0,005909;0,000246;0,000001
32;Ferrothorn;0,005909;0,000258;0,000000
32;Litleo;0,005909;0,000247;0,000000
32;Loudred;0,005909;0,000278;0,000001
32;Sandshrew;0,005909;0,000274;0,000000
33;AegislashShield Forme;0,005859;0,000243;0,000001
33;Ditto_0;0,005859;0,000245;0,000000
33;Lunatone;0,005859;0,000240;0,000001
33;Audino;0,005859;0,000240;0,000001
33;Bidoof;0,005859;0,000243;0,000000
34;Inkay;0,005887;0,000230;0,000001
34;Phantump;0,005887;0,000259;0,000001
34;Marowak;0,005887;0,000256;0,000000
34;Bulbasaur;0,005887;0,000240;0,000001
34;Stunfisk;0,005887;0,000265;0,000000
35;Swirlix;0,005788;0,000265;0,000001
35;Kabutops_0;0,005788;0,000241;0,000001
35;Pidgeot_0;0,005788;0,000248;0,000001
35;Karrablast;0,005788;0,000237;0,000000
35;Mareep;0,005788;0,000258;0,000001
36;MeowsticFemale;0,005961;0,000254;0,000000
36;Zorua;0,005961;0,000232;0,000000
36;Heracross_0;0,005961;0,000243;0,000000
36;Grotle;0,005961;0,000247;0,000000
36;Trubbish;0,005961;0,000241;0,000001
37;MeowsticMale;0,005818;0,000268;0,000001
37;Duosion;0,005818;0,000251;0,000001
37;Mawile_0;0,005818;0,000293;0,000000
37;Lopunny;0,005818;0,000240;0,000000
37;Ponyta;0,005818;0,000246;0,000000
38;AegislashBlade Forme;0,005727;0,000245;0,000000
38;Cinccino;0,005727;0,000245;0,000000
38;Chandelure;0,005727;0,000249;0,000000
38;Musharna;0,005727;0,000254;0,000000
38;Sawk;0,005727;0,000265;0,000000
39;Doublade;0,005849;0,000244;0,000001
39;Rattata;0,005849;0,000239;0,000001
39;Ditto;0,005849;0,000241;0,000001
39;Zapdos;0,005849;0,000231;0,000001
39;BlastoiseMega Blastoise_0;0,005849;0,000249;0,000000
40;Gogoat;0,006148;0,000248;0,000001
40;Lapras;0,006148;0,000241;0,000001
40;Crustle;0,006148;0,000246;0,000000
40;Tirtouga;0,006148;0,000240;0,000000
40;Psyduck;0,006148;0,000247;0,000001
41;Skiddo;0,005753;0,000267;0,000000
41;Nidoqueen;0,005753;0,000235;0,000001
41;Swablu;0,005753;0,000267;0,000000
41;Aipom_0;0,005753;0,000243;0,000000
41;Snubbull_0;0,005753;0,000264;0,000000
42;Furfrou;0,005865;0,000236;0,000001
42;Glameow;0,005865;0,000250;0,000000
42;Skarmory_0;0,005865;0,000267;0,000001
42;Lairon;0,005865;0,000242;0,000001
42;Graveler_0;0,005865;0,000251;0,000001
43;Pangoro;0,005803;0,000249;0,000001
43;Palkia;0,005803;0,000296;0,000000
43;Seaking_0;0,005803;0,000269;0,000000
43;Lickitung_0;0,005803;0,000242;0,000000
43;Ducklett;0,005803;0,000261;0,000001
44;Litleo;0,005900;0,000241;0,000000
44;Tyrantrum;0,005900;0,000243;0,000001
44;Simisear;0,005900;0,000293;0,000000
44;DiancieMega Diancie;0,005900;0,000260;0,000001
44;Nuzleaf;0,005900;0,000250;0,000001
45;Vivillon;0,005818;0,000251;0,000000
45;Cascoon;0,005818;0,000251;0,000000
45;Unfezant;0,005818;0,000231;0,000000
45;Fearow;0,005818;0,000239;0,000000
45;Crawdaunt;0,005818;0,000247;0,000000
46;Floette;0,005961;0,000237;0,000001
46;Woobat;0,005961;0,000237;0,000000
46;Farfetch'd_0;0,005961;0,000266;0,000001
46;Trapinch;0,005961;0,000241;0,000001
46;Seadra_0;0,005961;0,000266;0,000000
47;Flabébé;0,006054;0,000237;0,000000
47;Lombre_0;0,006054;0,000271;0,000001
47;Nidoqueen_0;0,006054;0,000236;0,000001
47;GiratinaOrigin Forme;0,006054;0,000247;0,000000
47;Shiftry;0,006054;0,000267;0,000000
48;Goodra;0,005788;0,000250;0,000001
48;Pidgeotto_0;0,005788;0,000248;0,000001
48;WormadamTrash Cloak;0,005788;0,000237;0,000000
48;Masquerain;0,005788;0,000259;0,000000
48;Elekid_0;0,005788;0,000237;0,000000
49;Sliggoo;0,005888;0,000267;0,000001
49;Ampharos_0;0,005888;0,000242;0,000000
49;Ralts_0;0,005888;0,000238;0,000000
49;Basculin;0,005888;0,000241;0,000000
49;Granbull_0;0,005888;0,000247;0,000001
50;Trevenant;0,005984;0,000255;0,000001
50;Farfetch'd;0,005984;0,000257;0,000000
50;Oddish;0,005984;0,000231;0,000000
50;Kabutops;0,005984;0,000241;0,000001
50;KyuremBlack Kyurem;0,005984;0,000237;0,000001
51;Phantump;0,005820;0,000245;0,000001
51;Pansage;0,005820;0,000247;0,000000
51;Gyarados_0;0,005820;0,000249;0,000000
51;Helioptile;0,005820;0,000239;0,000001
51;Leavanny;0,005820;0,000240;0,000000
52;Hawlucha;0,005833;0,000238;0,000000
52;Chikorita;0,005833;0,000253;0,000001
52;Weezing_0;0,005833;0,000237;0,000001
52;Sableye;0,005833;0,000266;0,000001
52;Avalugg;0,005833;0,000241;0,000000
53;Aurorus;0,005882;0,000241;0,000001
53;Minccino;0,005882;0,000282;0,000000
53;Togekiss;0,005882;0,000245;0,000001
53;Starmie;0,005882;0,000267;0,000000
53;Machoke;0,005882;0,000256;0,000001
54;Carbink;0,005763;0,000249;0,000001
54;Carvanha_0;0,005763;0,000251;0,000000
54;Aerodactyl_0;0,005763;0,000242;0,000000
54;DeoxysNormal Forme;0,005763;0,000242;0,000000
54;Klefki;0,005763;0,000239;0,000000
55;Dedenne;0,005866;0,000242;0,000001
55;Togekiss;0,005866;0,000242;0,000001
55;Bisharp;0,005866;0,000261;0,000001
55;Froslass;0,005866;0,000243;0,000001
55;Dratini_0;0,005866;0,000260;0,000001
56;Heliolisk;0,005877;0,000263;0,000001
56;Flareon_0;0,005877;0,000252;0,000001
56;Gardevoir_0;0,005877;0,000259;0,000001
56;Zangoose_0;0,005877;0,000239;0,000001
56;Azurill;0,005877;0,000249;0,000000
57;Clawitzer;0,005738;0,000248;0,000001
57;Wailord;0,005738;0,000237;0,000000
57;Lairon;0,005738;0,000244;0,000001
57;Stunky;0,005738;0,000267;0,000001
57;SalamenceMega Salamence;0,005738;0,000267;0,000001
58;Amaura;0,005839;0,000244;0,000000
58;Doublade;0,005839;0,000241;0,000001
58;Rufflet;0,005839;0,000237;0,000000
58;Milotic;0,005839;0,000282;0,000001
58;ManectricMega Manectric_0;0,005839;0,000257;0,000000
59;Tyrunt;0,005875;0,000257;0,000000
59;Baltoy;0,005875;0,000248;0,000000
59;Hitmonlee_0;0,005875;0,000239;0,000000
59;Koffing;0,005875;0,000236;0,000000
59;Terrakion;0,005875;0,000240;0,000000
60;Barbaracle;0,005996;0,000249;0,000001
60;Mawile;0,005996;0,000259;0,000000
60;Jynx_0;0,005996;0,000234;0,000001
60;Shuckle_0;0,005996;0,000267;0,000000
60;Alakazam_0;0,005996;0,000242;0,000000
61;Malamar;0,005947;0,000255;0,000001
61;Aipom;0,005947;0,000241;0,000001
61;Pignite;0,005947;0,000271;0,000001
61;Hoppip_0;0,005947;0,000246;0,000001
61;Numel;0,005947;0,000240;0,000000
62;Clauncher;0,005888;0,000247;0,000001
62;Arbok_0;0,005888;0,000242;0,000000
62;Oshawott;0,005888;0,000261;0,000000
62;Flabébé;0,005888;0,000237;0,000000
62;Forretress;0,005888;0,000235;0,000001
63;Skrelp;0,005953;0,000272;0,000000
63;Ledian;0,005953;0,000256;0,000001
63;Murkrow_0;0,005953;0,000251;0,000001
63;Tentacruel_0;0,005953;0,000241;0,000001
63;Larvesta;0,005953;0,000241;0,000001
64;Reshiram;0,005903;0,000237;0,000000
64;Tyrantrum;0,005903;0,000242;0,000001
64;Persian;0,005903;0,000245;0,000001
64;Mandibuzz;0,005903;0,000256;0,000000
64;Loudred;0,005903;0,000240;0,000001
65;ThundurusIncarnate Forme;0,005742;0,000241;0,000000
65;Suicune_0;0,005742;0,000265;0,000001
65;Nidoran♂_0;0,005742;0,000227;0,000000
65;Treecko;0,005742;0,000241;0,000001
65;Dewgong;0,005742;0,000243;0,000001
66;LandorusTherian Forme;0,005744;0,000241;0,000001
66;Snorlax;0,005744;0,000269;0,000001
66;DarmanitanStandard Mode;0,005744;0,000242;0,000000
66;Moltres;0,005744;0,000251;0,000000
66;Plusle_0;0,005744;0,000259;0,000001
67;Zekrom;0,005870;0,000231;0,000001
67;Florges;0,005870;0,000239;0,000000
67;Hariyama;0,005870;0,000238;0,000001
67;CharizardMega Charizard X;0,005870;0,000250;0,000001
67;Magnemite_0;0,005870;0,000261;0,000001
68;Terrakion;0,005762;0,000240;0,000000
68;Luvdisc;0,005762;0,000270;0,000001
68;Dragonair;0,005762;0,000243;0,000000
68;Abra_0;0,005762;0,000241;0,000000
68;Jellicent;0,005762;0,000233;0,000000
69;Cobalion;0,005837;0,000250;0,000000
69;Totodile_0;0,005837;0,000243;0,000001
69;Woobat;0,005837;0,000239;0,000001
69;Caterpie_0;0,005837;0,000248;0,000000
69;Hitmontop;0,005837;0,000239;0,000001
70;TornadusTherian Forme;0,005847;0,000664;0,000001
70;KyogrePrimal Kyogre;0,005847;0,000533;0,000001
70;Onix_0;0,005847;0,000255;0,000001
70;Aerodactyl_0;0,005847;0,000262;0,000001
70;Bergmite;0,005847;0,000440;0,000001
71;TornadusIncarnate Forme;0,005753;0,000242;0,000001
71;Dusclops;0,005753;0,000245;0,000000
71;Watchog;0,005753;0,000236;0,000000
71;Hoothoot_0;0,005753;0,000240;0,000001
71;Sentret_0;0,005753;0,000270;0,000001
72;Deino;0,005851;0,000243;0,000000
72;MetagrossMega Metagross;0,005851;0,000254;0,000001
72;Muk_0;0,005851;0,000255;0,000000
72;Cubchoo;0,005851;0,000246;0,000000
72;LatiasMega Latias;0,005851;0,000241;0,000000
73;Durant;0,005991;0,000268;0,000000
73;Rayquaza;0,005991;0,000246;0,000000
73;GardevoirMega Gardevoir_0;0,005991;0,000252;0,000000
73;Sentret;0,005991;0,000266;0,000000
73;Bibarel;0,005991;0,000240;0,000000
74;Larvesta;0,005742;0,000241;0,000001
74;Volbeat_0;0,005742;0,000236;0,000000
74;Barboach;0,005742;0,000241;0,000000
74;MeloettaAria Forme;0,005742;0,000256;0,000000
74;Joltik;0,005742;0,000231;0,000001
75;Hydreigon;0,005838;0,000238;0,000000
75;Talonflame;0,005838;0,000241;0,000000
75;Walrein;0,005838;0,000239;0,000000
75;Mankey_0;0,005838;0,000257;0,000001
75;Golbat_0;0,005838;0,000247;0,000001
76;Rufflet;0,005834;0,000239;0,000000
76;Vespiquen;0,005834;0,000237;0,000000
76;Breloom_0;0,005834;0,000241;0,000001
76;Gorebyss;0,005834;0,000246;0,000001
76;Camerupt;0,005834;0,000252;0,000001
77;Bouffalant;0,005775;0,000258;0,000000
77;Seadra_0;0,005775;0,000267;0,000000
77;MawileMega Mawile_0;0,005775;0,000256;0,000001
77;Drifblim;0,005775;0,000273;0,000000
77;Claydol;0,005775;0,000262;0,000001
78;Mandibuzz;0,005874;0,000287;0,000001
78;Nosepass_0;0,005874;0,000249;0,000001
78;Mothim;0,005874;0,000251;0,000001
78;Tentacruel_0;0,005874;0,000244;0,000001
78;Butterfree;0,005874;0,000241;0,000000
79;Vullaby;0,005820;0,000238;0,000000
79;Ninetales;0,005820;0,000236;0,000001
79;Frillish;0,005820;0,000235;0,000000
79;Dratini_0;0,005820;0,000246;0,000001
79;Bergmite;0,005820;0,000242;0,000000
80;Fletchling;0,005964;0,000236;0,000000
80;Cofagrigus;0,005964;0,000247;0,000000
80;AegislashShield Forme;0,005964;0,000245;0,000001
80;Crobat_0;0,005964;0,000247;0,000000
80;Steelix_0;0,005964;0,000267;0,000000
81;Diggersby;0,005864;0,000281;0,000001
81;Kingdra_0;0,005864;0,000281;0,000001
81;Mawile;0,005864;0,000310;0,000001
81;Nidorina;0,005864;0,000250;0,000000
81;Quilava_0;0,005864;0,000230;0,000001
82;Scatterbug;0,005829;0,000292;0,000001
82;Swadloon;0,005829;0,000283;0,000001
82;Haunter;0,005829;0,000246;0,000001
82;Vulpix;0,005829;0,000246;0,000001
82;Manectric;0,005829;0,000264;0,000001
83;Talonflame;0,005771;0,000241;0,000001
83;Makuhita;0,005771;0,000260;0,000001
83;Jigglypuff_0;0,005771;0,000293;0,000001
83;Flabébé;0,005771;0,000238;0,000000
83;Floatzel;0,005771;0,000240;0,000001
84;Froakie;0,005919;0,000236;0,000001
84;Dialga;0,005919;0,000243;0,000000
84;Typhlosion_0;0,005919;0,000242;0,000001
84;Pikachu;0,005919;0,000248;0,000001
84;Hitmontop;0,005919;0,000242;0,000001
85;Braixen;0,006053;0,000251;0,000001
85;Porygon2_0;0,006053;0,000260;0,000000
85;Eevee_0;0,006053;0,000235;0,000001
85;Zubat;0,006053;0,000234;0,000000
85;Politoed_0;0,006053;0,000247;0,000000
86;Greninja;0,005749;0,000263;0,000001
86;LucarioMega Lucario;0,005749;0,000282;0,000001
86;Delcatty;0,005749;0,000262;0,000001
86;Lanturn;0,005749;0,000242;0,000001
86;Cradily;0,005749;0,000250;0,000001
87;Frogadier;0,005915;0,000236;0,000000
87;Hoppip_0;0,005915;0,000240;0,000001
87;SteelixMega Steelix;0,005915;0,000267;0,000000
87;Zweilous;0,005915;0,000261;0,000000
87;Pidgeot_0;0,005915;0,000248;0,000001
88;Chespin;0,005837;0,000249;0,000000
88;DarmanitanZen Mode;0,005837;0,000245;0,000000
88;Doduo;0,005837;0,000242;0,000000
88;Toxicroak;0,005837;0,000242;0,000000
88;RotomMow Rotom;0,005837;0,000242;0,000000
89;MeloettaPirouette Forme;0,006098;0,000257;0,000001
89;Skorupi;0,006098;0,000266;0,000001
89;Zangoose;0,006098;0,000232;0,000000
89;LopunnyMega Lopunny;0,006098;0,000244;0,000001
89;Cinccino;0,006098;0,000246;0,000000
90;Fennekin;0,005919;0,000236;0,000001
90;Clefable;0,005919;0,000251;0,000001
90;Seadra;0,005919;0,000266;0,000001
90;Duosion;0,005919;0,000270;0,000001
90;Deino;0,005919;0,000242;0,000001
91;Quilladin;0,005744;0,000230;0,000000
91;Marowak_0;0,005744;0,000256;0,000000
91;Musharna;0,005744;0,000254;0,000000
91;Gallade;0,005744;0,000247;0,000000
91;Kingdra;0,005744;0,000237;0,000000
92;KyuremWhite Kyurem;0,005986;0,000238;0,000000
92;Luxio;0,005986;0,000242;0,000000
92;Haxorus;0,005986;0,000238;0,000001
92;Throh;0,005986;0,000240;0,000000
92;HeracrossMega Heracross_0;0,005986;0,000242;0,000001
93;Kyurem;0,006060;0,000237;0,000001
93;Helioptile;0,006060;0,000239;0,000000
93;Wartortle_0;0,006060;0,000236;0,000000
93;Noibat;0,006060;0,000234;0,000000
93;Onix_0;0,006060;0,000264;0,000000
94;MeloettaAria Forme;0,005961;0,000263;0,000000
94;Breloom;0,005961;0,000243;0,000000
94;Bergmite;0,005961;0,000242;0,000001
94;Articuno;0,005961;0,000244;0,000000
94;Politoed;0,005961;0,000248;0,000001
95;KeldeoOrdinary Forme;0,005954;0,000237;0,000001
95;Torterra;0,005954;0,000242;0,000001
95;Glaceon;0,005954;0,000248;0,000000
95;Roselia;0,005954;0,000238;0,000000
95;Horsea;0,005954;0,000239;0,000000
96;Ferrothorn;0,006020;0,000248;0,000000
96;Kabutops_0;0,006020;0,000258;0,000001
96;Whimsicott;0,006020;0,000240;0,000000
96;Staravia;0,006020;0,000266;0,000000
96;Ponyta_0;0,006020;0,000246;0,000000
97;Ferroseed;0,005706;0,000237;0,000001
97;Galvantula;0,005706;0,000276;0,000000
97;Furret_0;0,005706;0,000235;0,000001
97;Deino;0,005706;0,000242;0,000000
97;Spheal;0,005706;0,000268;0,000000
98;Klinklang;0,005873;0,000237;0,000001
98;Rhydon;0,005873;0,000237;0,000000
98;PumpkabooSmall Size;0,005873;0,000248;0,000000
98;Dunsparce_0;0,005873;0,000242;0,000001
98;Simisage;0,005873;0,000264;0,000001
99;Klink;0,005890;0,000258;0,000001
99;Eevee_0;0,005890;0,000246;0,000000
99;Archeops;0,005890;0,000242;0,000000
99;Persian;0,005890;0,000244;0,000001
99;SlowbroMega Slowbro_0;0,005890;0,000270;0,000001
