instancia;nombre;t_ordenamiento;t_lineal;t_binaria
51;Gigalith;0,002637;0,000130;0,000000
51;Slowking;0,002637;0,000138;0,000000
51;SwampertMega Swampert;0,002637;0,000138;0,000000
51;Spoink;0,002637;0,000136;0,000000
51;Sceptile;0,002637;0,000139;0,000000
52;Blitzle;0,002611;0,000123;0,000000
52;Kangaskhan;0,002611;0,000119;0,000000
52;Dustox;0,002611;0,000121;0,000000
52;Regirock;0,002611;0,000120;0,000000
52;Magnemite;0,002611;0,000128;0,000000
53;Unfezant;0,002653;0,000155;0,000001
53;Shroomish;0,002653;0,000173;0,000000
53;Clamperl;0,002653;0,000156;0,000000
53;Monferno;0,002653;0,000125;0,000000
53;Mime Jr,;0,002653;0,000125;0,000000
54;Roggenrola;0,002499;0,000121;0,000000
54;Togetic;0,002499;0,000121;0,000000
54;Ampharos;0,002499;0,000121;0,000000
54;Simisear;0,002499;0,000133;0,000000
54;Wooper;0,002499;0,000119;0,000000
55;Zebstrika;0,002664;0,000118;0,000000
55;Krokorok;0,002664;0,000118;0,000000
55;DeoxysAttack Forme;0,002664;0,000121;0,000000
55;Typhlosion;0,002664;0,000138;0,000001
55;Porygon;0,002664;0,000128;0,000000
56;Pidove;0,002561;0,000129;0,000000
56;Flaaffy;0,002561;0,000120;0,000001
56;MedichamMega Medicham;0,002561;0,000130;0,000000
56;Skuntank;0,002561;0,000136;0,000001
56;Rattata;0,002561;0,000124;0,000000
57;Pidove;0,002561;0,000137;0,000000
57;Scizor;0,002561;0,000133;0,000000
57;Cottonee;0,002561;0,000124;0,000000
57;Pidgey;0,002561;0,000124;0,000000
57;Quagsire;0,002561;0,000115;0,000000
58;Unfezant;0,002521;0,000115;0,000000
58;Cottonee;0,002521;0,000124;0,000000
58;BeedrillMega Beedrill;0,002521;0,000124;0,000000
58;Jigglypuff;0,002521;0,000115;0,000000
58;Quilava;0,002521;0,000115;0,000000
59;Tranquill;0,002453;0,000120;0,000000
59;Skitty;0,002453;0,000136;0,000000
59;Ponyta;0,002453;0,000137;0,000000
59;Lunatone;0,002453;0,000121;0,000000
59;Pidgeot;0,002453;0,000124;0,000000
60;Simipour;0,002598;0,000132;0,000000
60;Timburr;0,002598;0,000120;0,000000
60;Mothim;0,002598;0,000125;0,000000
60;Jumpluff;0,002598;0,000115;0,000000
60;Marowak;0,002598;0,000128;0,000000
61;Simipour;0,002520;0,000135;0,000000
61;Flareon;0,002520;0,000119;0,000000
61;Absol;0,002520;0,000121;0,000001
61;MewtwoMega Mewtwo X;0,002520;0,000131;0,000000
61;Manaphy;0,002520;0,000132;0,000000
62;Musharna;0,002465;0,000128;0,000000
62;AbsolMega Absol;0,002465;0,000121;0,000000
62;Leafeon;0,002465;0,000121;0,000000
62;Aggron;0,002465;0,000120;0,000000
62;Gligar;0,002465;0,000123;0,000000
63;Munna;0,002535;0,000126;0,000000
63;Quilava;0,002535;0,000118;0,000000
63;Celebi;0,002535;0,000123;0,000000
63;Breloom;0,002535;0,000121;0,000000
63;Prinplup;0,002535;0,000123;0,000000
64;Darkrai;0,002610;0,000151;0,000001
64;Togekiss;0,002610;0,000160;0,000001
64;Regigigas;0,002610;0,000229;0,000000
64;Suicune;0,002610;0,000155;0,000001
64;Vulpix;0,002610;0,000171;0,000000
65;Manaphy;0,002487;0,000129;0,000000
65;Swadloon;0,002487;0,000133;0,000000
65;SwampertMega Swampert;0,002487;0,000134;0,000000
65;GiratinaOrigin Forme;0,002487;0,000126;0,000000
65;Banette;0,002487;0,000121;0,000000
66;ShayminLand Forme;0,002506;0,000134;0,000000
66;Lickilicky;0,002506;0,000121;0,000000
66;Weezing;0,002506;0,000119;0,000000
66;Pidgeotto;0,002506;0,000125;0,000000
66;Luvdisc;0,002506;0,000121;0,000000
67;ShayminLand Forme;0,002608;0,000134;0,000000
67;HoundoomMega Houndoom;0,002608;0,000120;0,000000
67;Omastar;0,002608;0,000116;0,000000
67;Cascoon;0,002608;0,000124;0,000000
67;Nincada;0,002608;0,000118;0,000000
68;Cresselia;0,002476;0,000126;0,000001
68;Meowth;0,002476;0,000127;0,000000
68;Mankey;0,002476;0,000128;0,000000
68;Empoleon;0,002476;0,000117;0,000000
68;Metapod;0,002476;0,000126;0,000000
69;GiratinaOrigin Forme;0,002488;0,000123;0,000000
69;Teddiursa;0,002488;0,000120;0,000000
69;Drifblim;0,002488;0,000121;0,000000
69;Simisear;0,002488;0,000135;0,000000
69;AlakazamMega Alakazam;0,002488;0,000121;0,000000
70;Phione;0,002570;0,000123;0,000000
70;Wurmple;0,002570;0,000119;0,000000
70;Umbreon;0,002570;0,000115;0,000000
70;SwampertMega Swampert;0,002570;0,000137;0,000000
70;Chimecho;0,002570;0,000125;0,000001
71;Phione;0,002581;0,000123;0,000000
71;Ledian;0,002581;0,000124;0,000000
71;Lickitung;0,002581;0,000121;0,000000
71;Magnemite;0,002581;0,000128;0,000000
71;Seadra;0,002581;0,000133;0,000000
72;Regigigas;0,002544;0,000124;0,000000
72;Lickilicky;0,002544;0,000123;0,000000
72;Lilligant;0,002544;0,000121;0,000000
72;AltariaMega Altaria;0,002544;0,000121;0,000000
72;Regirock;0,002544;0,000120;0,000000
73;Heatran;0,002554;0,000119;0,000000
73;Aerodactyl;0,002554;0,000121;0,000000
73;Shuckle;0,002554;0,000134;0,000000
73;Aggron;0,002554;0,000120;0,000000
73;Weezing;0,002554;0,000119;0,000000
74;GiratinaOrigin Forme;0,002563;0,000126;0,000000
74;Prinplup;0,002563;0,000123;0,000000
74;Sudowoodo;0,002563;0,000132;0,000000
74;Excadrill;0,002563;0,000118;0,000000
74;Torterra;0,002563;0,000121;0,000000
75;GiratinaAltered Forme;0,002461;0,000123;0,000000
75;Tauros;0,002461;0,000120;0,000001
75;Herdier;0,002461;0,000119;0,000000
75;Marill;0,002461;0,000128;0,000000
75;Geodude;0,002461;0,000122;0,000000
76;Dialga;0,002485;0,000121;0,000000
76;Wurmple;0,002485;0,000118;0,000000
76;LopunnyMega Lopunny;0,002485;0,000124;0,000000
76;Aipom;0,002485;0,000120;0,000000
76;Heatran;0,002485;0,000118;0,000000
77;Azelf;0,002595;0,000126;0,000000
77;Spinarak;0,002595;0,000137;0,000000
77;Ursaring;0,002595;0,000118;0,000000
77;Yanma;0,002595;0,000122;0,000000
77;Metapod;0,002595;0,000130;0,000001
78;Heatran;0,002569;0,000119;0,000000
78;Skorupi;0,002569;0,000132;0,000000
78;Illumise;0,002569;0,000115;0,000000
78;GardevoirMega Gardevoir;0,002569;0,000124;0,000000
78;Metapod;0,002569;0,000127;0,000000
79;Palkia;0,002556;0,000131;0,000000
79;Swadloon;0,002556;0,000137;0,000000
79;Rapidash;0,002556;0,000124;0,000000
79;VenusaurMega Venusaur;0,002556;0,000121;0,000000
79;Dewgong;0,002556;0,000128;0,000000
80;Dewott;0,002732;0,000126;0,000000
80;Dragonite;0,002732;0,000126;0,000000
80;Roselia;0,002732;0,000124;0,000000
80;Archen;0,002732;0,000124;0,000001
80;Machamp;0,002732;0,000131;0,000000
81;Oshawott;0,002643;0,000120;0,000001
81;Vulpix;0,002643;0,000119;0,000000
81;Kabutops;0,002643;0,000118;0,000000
81;Rattata;0,002643;0,000120;0,000000
81;Miltank;0,002643;0,000125;0,000000
82;Samurott;0,002542;0,000143;0,000000
82;Hippopotas;0,002542;0,000121;0,000001
82;Espeon;0,002542;0,000117;0,000000
82;Whismur;0,002542;0,000120;0,000000
82;GyaradosMega Gyarados;0,002542;0,000123;0,000000
83;Dewott;0,002660;0,000134;0,000000
83;Leafeon;0,002660;0,000127;0,000000
83;Abra;0,002660;0,000127;0,000000
83;Butterfree;0,002660;0,000124;0,000000
83;Dragonite;0,002660;0,000125;0,000000
84;Pignite;0,002671;0,000156;0,000000
84;Zapdos;0,002671;0,000123;0,000000
84;Basculin;0,002671;0,000125;0,000000
84;Garbodor;0,002671;0,000127;0,000000
84;DeoxysNormal Forme;0,002671;0,000128;0,000000
85;Tepig;0,002796;0,000139;0,000000
85;Stantler;0,002796;0,000202;0,000000
85;Maractus;0,002796;0,000132;0,000000
85;Whismur;0,002796;0,000122;0,000000
85;Octillery;0,002796;0,000119;0,000000
86;Emboar;0,002465;0,000117;0,000001
86;Pupitar;0,002465;0,000123;0,000000
86;Mismagius;0,002465;0,000126;0,000000
86;Tangrowth;0,002465;0,000120;0,000000
86;SalamenceMega Salamence;0,002465;0,000134;0,000000
87;Pignite;0,002518;0,000126;0,000000
87;Exeggcute;0,002518;0,000118;0,000000
87;Pachirisu;0,002518;0,000123;0,000000
87;AbomasnowMega Abomasnow;0,002518;0,000121;0,000000
87;Vespiquen;0,002518;0,000118;0,000000
88;Servine;0,002824;0,000152;0,000000
88;Seaking;0,002824;0,000153;0,000000
88;AbsolMega Absol;0,002824;0,000132;0,000000
88;Pansear;0,002824;0,000146;0,000001
88;Gastrodon;0,002824;0,000186;0,000000
89;Snivy;0,002616;0,000136;0,000000
89;Rayquaza;0,002616;0,000120;0,000000
89;Nidoking;0,002616;0,000118;0,000000
89;Furret;0,002616;0,000117;0,000000
89;Slowpoke;0,002616;0,000133;0,000000
90;Serperior;0,002494;0,000133;0,000001
90;SteelixMega Steelix;0,002494;0,000134;0,000000
90;Carracosta;0,002494;0,000127;0,000000
90;Simipour;0,002494;0,000133;0,000000
90;Gliscor;0,002494;0,000123;0,000000
91;Serperior;0,002567;0,000135;0,000001
91;Mantyke;0,002567;0,000141;0,000000
91;Seadra;0,002567;0,000133;0,000000
91;Numel;0,002567;0,000117;0,000000
91;AlakazamMega Alakazam;0,002567;0,000121;0,000000
92;Arceus;0,002556;0,000121;0,000000
92;Hitmonlee;0,002556;0,000119;0,000000
92;Furret;0,002556;0,000117;0,000000
92;Chimchar;0,002556;0,000125;0,000000
92;Archeops;0,002556;0,000121;0,000000
93;ShayminSky Forme;0,002625;0,000134;0,000000
93;AmpharosMega Ampharos;0,002625;0,000121;0,000000
93;Dunsparce;0,002625;0,000121;0,000000
93;Uxie;0,002625;0,000119;0,000000
93;Luxray;0,002625;0,000121;0,000000
94;Victini;0,002655;0,000121;0,000000
94;Ditto;0,002655;0,000121;0,000000
94;Chingling;0,002655;0,000125;0,000000
94;Corsola;0,002655;0,000124;0,000000
94;Shinx;0,002655;0,000133;0,000000
95;Victini;0,002517;0,000117;0,000000
95;Jirachi;0,002517;0,000115;0,000000
95;Ivysaur;0,002517;0,000118;0,000000
95;Mesprit;0,002517;0,000126;0,000000
95;Snivy;0,002517;0,000132;0,000000
96;Porygon-Z;0,002597;0,000136;0,000000
96;Mime Jr,;0,002597;0,000126;0,000000
96;Victini;0,002597;0,000118;0,000000
96;GiratinaOrigin Forme;0,002597;0,000123;0,000000
96;Koffing;0,002597;0,000118;0,000000
97;Porygon-Z;0,002950;0,000136;0,000001
97;Breloom;0,002950;0,000127;0,000000
97;Rhyperior;0,002950;0,000128;0,000000
97;Rapidash;0,002950;0,000124;0,000000
97;Bidoof;0,002950;0,000131;0,000000
98;GalladeMega Gallade;0,003668;0,000155;0,000000
98;Regice;0,003668;0,000127;0,000000
98;BlazikenMega Blaziken;0,003668;0,000125;0,000000
98;Anorith;0,003668;0,000123;0,000000
98;Gliscor;0,003668;0,000166;0,000001
99;Gallade;0,002610;0,000135;0,000001
99;Manaphy;0,002610;0,000133;0,000000
99;Chinchou;0,002610;0,000129;0,000000
99;Venomoth;0,002610;0,000121;0,000000
99;Ludicolo;0,002610;0,000124;0,000001
