instancia,nombre,t_ordenamiento,t_lineal,t_binaria
27,Venusaur,0.000072,0.000003,0.000000
27,Venusaur,0.000072,0.000003,0.000000
27,Venusaur,0.000072,0.000003,0.000000
27,Venusaur,0.000072,0.000003,0.000000
27,Ivysaur,0.000072,0.000003,0.000000
28,Venusaur,0.000085,0.000003,0.000000
28,Venusaur,0.000085,0.000003,0.000000
28,Venusaur,0.000085,0.000003,0.000000
28,Venusaur,0.000085,0.000003,0.000000
28,VenusaurMega Venusaur,0.000085,0.000003,0.000000
29,Venusaur,0.000077,0.000003,0.000000
29,Venusaur,0.000077,0.000003,0.000000
29,Venusaur,0.000077,0.000003,0.000000
29,Venusaur,0.000077,0.000003,0.000000
29,Bulbasaur,0.000077,0.000003,0.000000
30,Venusaur,0.000072,0.000003,0.000000
30,Venusaur,0.000072,0.000003,0.000000
30,Venusaur,0.000072,0.000003,0.000000
30,Venusaur,0.000072,0.000003,0.000000
30,Ivysaur,0.000072,0.000003,0.000000
31,Venusaur,0.000073,0.000003,0.000000
31,Venusaur,0.000073,0.000003,0.000000
31,Venusaur,0.000073,0.000003,0.000000
31,Venusaur,0.000073,0.000003,0.000000
31,Ivysaur,0.000073,0.000003,0.000000
32,Venusaur,0.000072,0.000003,0.000000
32,Venusaur,0.000072,0.000003,0.000000
32,Venusaur,0.000072,0.000003,0.000000
32,Venusaur,0.000072,0.000003,0.000000
32,Bulbasaur,0.000072,0.000003,0.000000
33,Venusaur,0.000072,0.000003,0.000000
33,Venusaur,0.000072,0.000003,0.000000
33,Venusaur,0.000072,0.000003,0.000000
33,Venusaur,0.000072,0.000003,0.000000
33,Wartortle,0.000072,0.000003,0.000000
34,Venusaur,0.000072,0.000003,0.000000
34,Venusaur,0.000072,0.000003,0.000000
34,Venusaur,0.000072,0.000003,0.000000
34,Venusaur,0.000072,0.000003,0.000000
34,Wartortle,0.000072,0.000003,0.000000
35,Venusaur,0.000073,0.000003,0.000000
35,Venusaur,0.000073,0.000004,0.000000
35,Venusaur,0.000073,0.000003,0.000000
35,Venusaur,0.000073,0.000003,0.000000
35,Squirtle,0.000073,0.000003,0.000000
36,Venusaur,0.000073,0.000003,0.000000
36,Venusaur,0.000073,0.000003,0.000000
36,Venusaur,0.000073,0.000003,0.000000
36,Venusaur,0.000073,0.000003,0.000000
36,Bulbasaur,0.000073,0.000003,0.000000
37,Venusaur,0.000072,0.000003,0.000000
37,Venusaur,0.000072,0.000004,0.000000
37,Venusaur,0.000072,0.000003,0.000000
37,Venusaur,0.000072,0.000003,0.000000
37,CharizardMega Charizard Y,0.000072,0.000004,0.000000
38,Venusaur,0.000080,0.000003,0.000000
38,Venusaur,0.000080,0.000003,0.000000
38,Venusaur,0.000080,0.000003,0.000000
38,Venusaur,0.000080,0.000003,0.000000
38,Wartortle,0.000080,0.000003,0.000000
39,Venusaur,0.000084,0.000003,0.000000
39,Venusaur,0.000084,0.000003,0.000000
39,Venusaur,0.000084,0.000003,0.000000
39,Venusaur,0.000084,0.000003,0.000000
39,Squirtle,0.000084,0.000003,0.000000
40,Venusaur,0.000073,0.000004,0.000000
40,Venusaur,0.000073,0.000003,0.000000
40,Venusaur,0.000073,0.000003,0.000000
40,Venusaur,0.000073,0.000003,0.000000
40,Bulbasaur,0.000073,0.000003,0.000000
41,Venusaur,0.000073,0.000003,0.000000
41,Venusaur,0.000073,0.000003,0.000000
41,Venusaur,0.000073,0.000003,0.000000
41,Venusaur,0.000073,0.000003,0.000000
41,CharizardMega Charizard Y,0.000073,0.000004,0.000000
42,Venusaur,0.000071,0.000003,0.000000
42,Venusaur,0.000071,0.000003,0.000000
42,Venusaur,0.000071,0.000003,0.000000
42,Venusaur,0.000071,0.000003,0.000000
42,Wartortle,0.000071,0.000003,0.000000
43,Venusaur,0.000072,0.000003,0.000000
43,Venusaur,0.000072,0.000003,0.000000
43,Venusaur,0.000072,0.000003,0.000000
43,Venusaur,0.000072,0.000003,0.000000
43,Squirtle,0.000072,0.000003,0.000000
44,Venusaur,0.000072,0.000003,0.000000
44,Venusaur,0.000072,0.000003,0.000000
44,Venusaur,0.000072,0.000003,0.000000
44,Venusaur,0.000072,0.000003,0.000000
44,Bulbasaur,0.000072,0.000003,0.000000
45,Venusaur,0.000072,0.000003,0.000000
45,Venusaur,0.000072,0.000003,0.000000
45,Venusaur,0.000072,0.000003,0.000000
45,Venusaur,0.000072,0.000003,0.000000
45,CharizardMega Charizard Y,0.000072,0.000004,0.000000
46,Venusaur,0.000072,0.000003,0.000000
46,Venusaur,0.000072,0.000003,0.000000
46,Venusaur,0.000072,0.000003,0.000000
46,Venusaur,0.000072,0.000003,0.000000
46,Wartortle,0.000072,0.000003,0.000000
47,Venusaur,0.000075,0.000003,0.000000
47,Venusaur,0.000075,0.000003,0.000000
47,Venusaur,0.000075,0.000003,0.000000
47,Venusaur,0.000075,0.000003,0.000000
47,Squirtle,0.000075,0.000003,0.000000
48,Venusaur,0.000081,0.000004,0.000000
48,Venusaur,0.000081,0.000003,0.000000
48,Venusaur,0.000081,0.000003,0.000000
48,Venusaur,0.000081,0.000003,0.000000
48,Bulbasaur,0.000081,0.000003,0.000000
49,Venusaur,0.000073,0.000003,0.000000
49,Venusaur,0.000073,0.000003,0.000000
49,Venusaur,0.000073,0.000003,0.000000
49,Venusaur,0.000073,0.000003,0.000000
49,Wartortle,0.000073,0.000003,0.000000
50,Venusaur,0.000083,0.000004,0.000001
50,Venusaur,0.000083,0.000003,0.000000
